prodName,imageUrl,price
SA20-845-BLK,"https://zeenazaki.com/wp-content/uploads/2021/12/RTW21-03-BLK-6-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-842-TIF-2-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2022/01/H5KL1199-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-865-BLK-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-841-OR-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-856-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-825-BRK-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-815-BG-3-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/12/RTW21-06-BLK-5-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2022/01/RTW21-09-BLK-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/12/RTW21-04-BG-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-844-BLK-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-532-DGR-4-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-849-TGR-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-837-BG-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/01/SA20-655-BLK-5-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/12/RTW21-02-BLK-5-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-845-BLK-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/12/RTW21-07-PHW-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-823-DBG-1-1-scaled.jpg",817AED
RTW21-07-PHW,"https://zeenazaki.com/wp-content/uploads/2021/12/RTW21-03-BLK-6-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-842-TIF-2-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2022/01/H5KL1199-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-865-BLK-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-841-OR-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-856-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-825-BRK-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-815-BG-3-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/12/RTW21-06-BLK-5-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2022/01/RTW21-09-BLK-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/12/RTW21-04-BG-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-844-BLK-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-532-DGR-4-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-849-TGR-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-837-BG-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/01/SA20-655-BLK-5-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/12/RTW21-02-BLK-5-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-845-BLK-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/12/RTW21-07-PHW-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-823-DBG-1-1-scaled.jpg","1,500AED"
SA20-823-DBG,"https://zeenazaki.com/wp-content/uploads/2021/12/RTW21-03-BLK-6-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-842-TIF-2-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2022/01/H5KL1199-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-865-BLK-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-841-OR-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-856-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-825-BRK-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-815-BG-3-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/12/RTW21-06-BLK-5-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2022/01/RTW21-09-BLK-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/12/RTW21-04-BG-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-844-BLK-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-532-DGR-4-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-849-TGR-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-837-BG-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/01/SA20-655-BLK-5-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/12/RTW21-02-BLK-5-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-845-BLK-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/12/RTW21-07-PHW-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-823-DBG-1-1-scaled.jpg","1,500AED"
SA21-69-BLK,"https://zeenazaki.com/wp-content/uploads/2021/09/SA21-69-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-908-BLK-2-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-10-FRD-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-27-LPNK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/ZZ21-01-NVY-4-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-932-DPR-8-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-927-GRR-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-72-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-23-FBLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-14-GR-4-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-70-BLK-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-79-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-22-FWT-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-894-GY-13-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-900-SLV-5-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-83-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-11-GD-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-869-BLK-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-930-TIF-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-532-DGR-8-scaled.jpg","1,500AED"
SA20-908-BLK,"https://zeenazaki.com/wp-content/uploads/2021/09/SA21-69-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-908-BLK-2-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-10-FRD-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-27-LPNK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/ZZ21-01-NVY-4-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-932-DPR-8-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-927-GRR-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-72-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-23-FBLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-14-GR-4-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-70-BLK-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-79-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-22-FWT-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-894-GY-13-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-900-SLV-5-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-83-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-11-GD-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-869-BLK-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-930-TIF-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-532-DGR-8-scaled.jpg","1,300AED"
SA21-10-FRD,"https://zeenazaki.com/wp-content/uploads/2021/09/SA21-69-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-908-BLK-2-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-10-FRD-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-27-LPNK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/ZZ21-01-NVY-4-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-932-DPR-8-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-927-GRR-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-72-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-23-FBLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-14-GR-4-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-70-BLK-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-79-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-22-FWT-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-894-GY-13-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-900-SLV-5-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-83-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-11-GD-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-869-BLK-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-930-TIF-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-532-DGR-8-scaled.jpg","4,000AED"
SA21-27-LPNK,"https://zeenazaki.com/wp-content/uploads/2021/09/SA21-69-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-908-BLK-2-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-10-FRD-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-27-LPNK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/ZZ21-01-NVY-4-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-932-DPR-8-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-927-GRR-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-72-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-23-FBLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-14-GR-4-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-70-BLK-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-79-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-22-FWT-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-894-GY-13-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-900-SLV-5-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-83-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-11-GD-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-869-BLK-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-930-TIF-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-532-DGR-8-scaled.jpg","2,100AED"
Selected By Zeena / ZZ21-01-NVY,"https://zeenazaki.com/wp-content/uploads/2021/09/SA21-69-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-908-BLK-2-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-10-FRD-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-27-LPNK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/ZZ21-01-NVY-4-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-932-DPR-8-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-927-GRR-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-72-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-23-FBLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-14-GR-4-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-70-BLK-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-79-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-22-FWT-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-894-GY-13-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-900-SLV-5-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-83-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-11-GD-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-869-BLK-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-930-TIF-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-532-DGR-8-scaled.jpg","4,000AED"
SA20-932-DPR,"https://zeenazaki.com/wp-content/uploads/2021/09/SA21-69-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-908-BLK-2-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-10-FRD-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-27-LPNK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/ZZ21-01-NVY-4-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-932-DPR-8-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-927-GRR-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-72-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-23-FBLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-14-GR-4-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-70-BLK-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-79-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-22-FWT-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-894-GY-13-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-900-SLV-5-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-83-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-11-GD-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-869-BLK-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-930-TIF-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-532-DGR-8-scaled.jpg","1,000AED"
SA20-927-DGR,"https://zeenazaki.com/wp-content/uploads/2021/09/SA21-69-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-908-BLK-2-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-10-FRD-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-27-LPNK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/ZZ21-01-NVY-4-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-932-DPR-8-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-927-GRR-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-72-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-23-FBLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-14-GR-4-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-70-BLK-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-79-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-22-FWT-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-894-GY-13-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-900-SLV-5-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-83-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-11-GD-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-869-BLK-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-930-TIF-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-532-DGR-8-scaled.jpg","1,000AED"
SA21-72-BLK,"https://zeenazaki.com/wp-content/uploads/2021/09/SA21-69-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-908-BLK-2-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-10-FRD-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-27-LPNK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/ZZ21-01-NVY-4-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-932-DPR-8-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-927-GRR-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-72-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-23-FBLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-14-GR-4-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-70-BLK-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-79-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-22-FWT-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-894-GY-13-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-900-SLV-5-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-83-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-11-GD-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-869-BLK-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-930-TIF-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-532-DGR-8-scaled.jpg","2,000AED"
SA21-23-FBLK,"https://zeenazaki.com/wp-content/uploads/2021/09/SA21-69-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-908-BLK-2-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-10-FRD-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-27-LPNK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/ZZ21-01-NVY-4-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-932-DPR-8-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-927-GRR-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-72-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-23-FBLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-14-GR-4-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-70-BLK-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-79-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-22-FWT-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-894-GY-13-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-900-SLV-5-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-83-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-11-GD-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-869-BLK-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-930-TIF-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-532-DGR-8-scaled.jpg","3,000AED"
SA21-14-GR,"https://zeenazaki.com/wp-content/uploads/2021/09/SA21-69-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-908-BLK-2-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-10-FRD-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-27-LPNK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/ZZ21-01-NVY-4-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-932-DPR-8-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-927-GRR-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-72-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-23-FBLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-14-GR-4-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-70-BLK-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-79-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-22-FWT-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-894-GY-13-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-900-SLV-5-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-83-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-11-GD-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-869-BLK-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-930-TIF-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-532-DGR-8-scaled.jpg","2,500AED"
SA21-70-BLK,"https://zeenazaki.com/wp-content/uploads/2021/09/SA21-69-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-908-BLK-2-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-10-FRD-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-27-LPNK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/ZZ21-01-NVY-4-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-932-DPR-8-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-927-GRR-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-72-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-23-FBLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-14-GR-4-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-70-BLK-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-79-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-22-FWT-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-894-GY-13-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-900-SLV-5-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-83-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-11-GD-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-869-BLK-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-930-TIF-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-532-DGR-8-scaled.jpg","2,000AED"
SA21-79-BLK,"https://zeenazaki.com/wp-content/uploads/2021/09/SA21-69-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-908-BLK-2-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-10-FRD-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-27-LPNK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/ZZ21-01-NVY-4-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-932-DPR-8-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-927-GRR-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-72-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-23-FBLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-14-GR-4-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-70-BLK-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-79-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-22-FWT-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-894-GY-13-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-900-SLV-5-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-83-BLK-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/09/SA21-11-GD-3-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-869-BLK-1-1-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/04/SA20-930-TIF-2-scaled.jpg,https://zeenazaki.com/wp-content/uploads/2021/02/SA20-532-DGR-8-scaled.jpg","2,000AED"
